,Unnamed: 0,ID,QuestType,verb,WhichQuestion,WhichAnswer,Group,goal,RT,N,ImageName,order,study,Value,logical,pragmatic,global,local
2631,4104,A25CZJEFKXF4UV,4,know,Mod,MF,B,MA,5301.5,2,diamond1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
2632,4105,A25CZJEFKXF4UV,5,say,Mod,MO,B,MA,7759.5,2,hearts2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2633,4106,A25CZJEFKXF4UV,5,say,Mod,MO,B,MA,7759.5,2,hearts1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2634,4107,A25CZJEFKXF4UV,6,say,Mod,MS,B,MA,4677.0,2,jack2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2635,4108,A25CZJEFKXF4UV,6,say,Mod,MS,B,MA,4677.0,2,jack1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2636,4109,A25CZJEFKXF4UV,7,say,Mod,MA,B,MA,5341.5,2,queen2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2637,4110,A25CZJEFKXF4UV,7,say,Mod,MA,B,MA,5341.5,2,queen1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2638,4111,A25CZJEFKXF4UV,8,say,Mod,MF,B,MA,10268.0,2,king2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2639,4112,A25CZJEFKXF4UV,8,say,Mod,MF,B,MA,10268.0,2,king1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2640,4113,A25CZJEFKXF4UV,9,know,NoMod,MO,B,MA,6482.5,2,face1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2641,4114,A25CZJEFKXF4UV,9,know,NoMod,MO,B,MA,6482.5,2,face2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2642,4115,A25CZJEFKXF4UV,10,know,NoMod,MS,B,MA,6420.0,2,number2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2643,4116,A25CZJEFKXF4UV,10,know,NoMod,MS,B,MA,6420.0,2,number1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2644,4117,A25CZJEFKXF4UV,11,know,NoMod,MA,B,MA,4699.0,2,ace2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2645,4118,A25CZJEFKXF4UV,11,know,NoMod,MA,B,MA,4699.0,2,ace1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2646,4119,A25CZJEFKXF4UV,12,know,NoMod,MF,B,MA,4725.5,2,ten1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
2647,4120,A25CZJEFKXF4UV,12,know,NoMod,MF,B,MA,4725.5,2,ten2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
2648,4121,A25CZJEFKXF4UV,13,say,NoMod,MO,B,MA,8414.5,2,eight1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2649,4122,A25CZJEFKXF4UV,13,say,NoMod,MO,B,MA,8414.5,2,eight2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2650,4123,A25CZJEFKXF4UV,14,say,NoMod,MS,B,MA,10065.5,2,six2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2651,4124,A25CZJEFKXF4UV,14,say,NoMod,MS,B,MA,10065.5,2,six1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2652,4125,A25CZJEFKXF4UV,15,say,NoMod,MA,B,MA,6826.5,2,four2.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2653,4126,A25CZJEFKXF4UV,15,say,NoMod,MA,B,MA,6826.5,2,four1.png,,q_ma,Agree,0.8333333333333334,0.16666666666666666,0.5,0.5
2654,4127,A25CZJEFKXF4UV,16,say,NoMod,MF,B,MA,3875.0,2,red1.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
2655,4128,A25CZJEFKXF4UV,16,say,NoMod,MF,B,MA,3875.0,2,red2.png,,q_ma,Disagree,0.8333333333333334,0.16666666666666666,0.5,0.5
2656,4129,A25YZ7RE911DPQ,1,know,Mod,MO,I,MS,4826.5,2,king2.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2657,4130,A25YZ7RE911DPQ,1,know,Mod,MO,I,MS,4826.5,2,king1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2658,4131,A25YZ7RE911DPQ,2,know,Mod,MS,I,MS,8317.5,2,face1.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2659,4132,A25YZ7RE911DPQ,2,know,Mod,MS,I,MS,8317.5,2,face2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2660,4133,A25YZ7RE911DPQ,3,know,Mod,MA,I,MS,5957.0,2,number1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2661,4134,A25YZ7RE911DPQ,3,know,Mod,MA,I,MS,5957.0,2,number2.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2662,4135,A25YZ7RE911DPQ,4,know,Mod,MF,I,MS,7059.5,2,ace2.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2663,4136,A25YZ7RE911DPQ,4,know,Mod,MF,I,MS,7059.5,2,ace1.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2664,4137,A25YZ7RE911DPQ,5,say,Mod,MO,I,MS,6252.5,2,ten2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2665,4138,A25YZ7RE911DPQ,5,say,Mod,MO,I,MS,6252.5,2,ten1.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2666,4139,A25YZ7RE911DPQ,6,say,Mod,MS,I,MS,5837.0,2,eight1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2667,4140,A25YZ7RE911DPQ,6,say,Mod,MS,I,MS,5837.0,2,eight2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2668,4141,A25YZ7RE911DPQ,7,say,Mod,MA,I,MS,9546.0,2,six2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2669,4142,A25YZ7RE911DPQ,7,say,Mod,MA,I,MS,9546.0,2,six1.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2670,4143,A25YZ7RE911DPQ,8,say,Mod,MF,I,MS,4936.0,2,four1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2671,4144,A25YZ7RE911DPQ,8,say,Mod,MF,I,MS,4936.0,2,four2.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2672,4145,A25YZ7RE911DPQ,9,know,NoMod,MO,I,MS,4197.0,2,red2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2673,4146,A25YZ7RE911DPQ,9,know,NoMod,MO,I,MS,4197.0,2,red1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2674,4147,A25YZ7RE911DPQ,10,know,NoMod,MS,I,MS,4218.5,2,black2.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2675,4148,A25YZ7RE911DPQ,10,know,NoMod,MS,I,MS,4218.5,2,black1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2676,4149,A25YZ7RE911DPQ,11,know,NoMod,MA,I,MS,6547.0,2,spade2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2677,4150,A25YZ7RE911DPQ,11,know,NoMod,MA,I,MS,6547.0,2,spade1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2678,4151,A25YZ7RE911DPQ,12,know,NoMod,MF,I,MS,4136.5,2,club2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2679,4152,A25YZ7RE911DPQ,12,know,NoMod,MF,I,MS,4136.5,2,club1.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2680,4153,A25YZ7RE911DPQ,13,say,NoMod,MO,I,MS,6017.5,2,diamond1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2681,4154,A25YZ7RE911DPQ,13,say,NoMod,MO,I,MS,6017.5,2,diamond2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2682,4155,A25YZ7RE911DPQ,14,say,NoMod,MS,I,MS,3207.0,2,hearts1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2683,4156,A25YZ7RE911DPQ,14,say,NoMod,MS,I,MS,3207.0,2,hearts2.png,1.0,q_ms,Disagree,0.16666666666666666,0.8333333333333334,0.5,0.5
2684,4157,A25YZ7RE911DPQ,15,say,NoMod,MA,I,MS,7660.5,2,jack2.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2685,4158,A25YZ7RE911DPQ,15,say,NoMod,MA,I,MS,7660.5,2,jack1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2686,4159,A25YZ7RE911DPQ,16,say,NoMod,MF,I,MS,3966.0,2,queen1.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2687,4160,A25YZ7RE911DPQ,16,say,NoMod,MF,I,MS,3966.0,2,queen2.png,1.0,q_ms,Agree,0.16666666666666666,0.8333333333333334,0.5,0.5
2688,4161,A266LNUJOVKCDS,1,know,Mod,MO,E,MS,1505.5,2,diamond1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2689,4162,A266LNUJOVKCDS,1,know,Mod,MO,E,MS,1505.5,2,diamond2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2690,4163,A266LNUJOVKCDS,2,know,Mod,MS,E,MS,2373.0,2,hearts2.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2691,4164,A266LNUJOVKCDS,2,know,Mod,MS,E,MS,2373.0,2,hearts1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2692,4165,A266LNUJOVKCDS,3,know,Mod,MA,E,MS,3728.5,2,jack2.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2693,4166,A266LNUJOVKCDS,3,know,Mod,MA,E,MS,3728.5,2,jack1.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2694,4167,A266LNUJOVKCDS,4,know,Mod,MF,E,MS,2700.0,2,queen2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2695,4168,A266LNUJOVKCDS,4,know,Mod,MF,E,MS,2700.0,2,queen1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2696,4169,A266LNUJOVKCDS,5,say,Mod,MO,E,MS,2481.0,2,king2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2697,4170,A266LNUJOVKCDS,5,say,Mod,MO,E,MS,2481.0,2,king1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2698,4171,A266LNUJOVKCDS,6,say,Mod,MS,E,MS,2471.0,2,face1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2699,4172,A266LNUJOVKCDS,6,say,Mod,MS,E,MS,2471.0,2,face2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2700,4173,A266LNUJOVKCDS,7,say,Mod,MA,E,MS,2887.5,2,number2.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2701,4174,A266LNUJOVKCDS,7,say,Mod,MA,E,MS,2887.5,2,number1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2702,4175,A266LNUJOVKCDS,8,say,Mod,MF,E,MS,5601.5,2,ace1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2703,4176,A266LNUJOVKCDS,8,say,Mod,MF,E,MS,5601.5,2,ace2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2704,4177,A266LNUJOVKCDS,9,know,NoMod,MO,E,MS,2685.0,2,ten2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2705,4178,A266LNUJOVKCDS,9,know,NoMod,MO,E,MS,2685.0,2,ten1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2706,4179,A266LNUJOVKCDS,10,know,NoMod,MS,E,MS,2657.0,2,eight2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2707,4180,A266LNUJOVKCDS,10,know,NoMod,MS,E,MS,2657.0,2,eight1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2708,4181,A266LNUJOVKCDS,11,know,NoMod,MA,E,MS,3114.5,2,six2.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2709,4182,A266LNUJOVKCDS,11,know,NoMod,MA,E,MS,3114.5,2,six1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2710,4183,A266LNUJOVKCDS,12,know,NoMod,MF,E,MS,2702.5,2,four1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2711,4184,A266LNUJOVKCDS,12,know,NoMod,MF,E,MS,2702.5,2,four2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2712,4185,A266LNUJOVKCDS,13,say,NoMod,MO,E,MS,2022.5,2,red2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2713,4186,A266LNUJOVKCDS,13,say,NoMod,MO,E,MS,2022.5,2,red1.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2714,4187,A266LNUJOVKCDS,14,say,NoMod,MS,E,MS,2551.0,2,black2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2715,4188,A266LNUJOVKCDS,14,say,NoMod,MS,E,MS,2551.0,2,black1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2716,4189,A266LNUJOVKCDS,15,say,NoMod,MA,E,MS,2999.0,2,spade1.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2717,4190,A266LNUJOVKCDS,15,say,NoMod,MA,E,MS,2999.0,2,spade2.png,1.0,q_ms,Agree,1.0,0.0,1.0,0.0
2718,4191,A266LNUJOVKCDS,16,say,NoMod,MF,E,MS,2472.0,2,club1.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2719,4192,A266LNUJOVKCDS,16,say,NoMod,MF,E,MS,2472.0,2,club2.png,1.0,q_ms,Disagree,1.0,0.0,1.0,0.0
2720,4193,A26NGLGGFTATVN,1,know,Mod,MO,A,MS,3640.5,2,red1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2721,4194,A26NGLGGFTATVN,1,know,Mod,MO,A,MS,3640.5,2,red2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2722,4195,A26NGLGGFTATVN,2,know,Mod,MS,A,MS,3671.5,2,black2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2723,4196,A26NGLGGFTATVN,2,know,Mod,MS,A,MS,3671.5,2,black1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2724,4197,A26NGLGGFTATVN,3,know,Mod,MA,A,MS,7006.0,2,spade1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2725,4198,A26NGLGGFTATVN,3,know,Mod,MA,A,MS,7006.0,2,spade2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2726,4199,A26NGLGGFTATVN,4,know,Mod,MF,A,MS,4600.5,2,club2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
2727,4200,A26NGLGGFTATVN,4,know,Mod,MF,A,MS,4600.5,2,club1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
2728,4201,A26NGLGGFTATVN,5,say,Mod,MO,A,MS,3584.0,2,diamond1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2729,4202,A26NGLGGFTATVN,5,say,Mod,MO,A,MS,3584.0,2,diamond2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2730,4203,A26NGLGGFTATVN,6,say,Mod,MS,A,MS,4381.5,2,hearts1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2731,4204,A26NGLGGFTATVN,6,say,Mod,MS,A,MS,4381.5,2,hearts2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2732,4205,A26NGLGGFTATVN,7,say,Mod,MA,A,MS,6952.5,2,jack2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2733,4206,A26NGLGGFTATVN,7,say,Mod,MA,A,MS,6952.5,2,jack1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2734,4207,A26NGLGGFTATVN,8,say,Mod,MF,A,MS,3717.5,2,queen2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
2735,4208,A26NGLGGFTATVN,8,say,Mod,MF,A,MS,3717.5,2,queen1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
2736,4209,A26NGLGGFTATVN,9,know,NoMod,MO,A,MS,3131.0,2,king2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2737,4210,A26NGLGGFTATVN,9,know,NoMod,MO,A,MS,3131.0,2,king1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2738,4211,A26NGLGGFTATVN,10,know,NoMod,MS,A,MS,4707.5,2,face2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2739,4212,A26NGLGGFTATVN,10,know,NoMod,MS,A,MS,4707.5,2,face1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2740,4213,A26NGLGGFTATVN,11,know,NoMod,MA,A,MS,4907.0,2,number1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2741,4214,A26NGLGGFTATVN,11,know,NoMod,MA,A,MS,4907.0,2,number2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2742,4215,A26NGLGGFTATVN,12,know,NoMod,MF,A,MS,2816.5,2,ace1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
2743,4216,A26NGLGGFTATVN,12,know,NoMod,MF,A,MS,2816.5,2,ace2.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
2744,4217,A26NGLGGFTATVN,13,say,NoMod,MO,A,MS,3408.5,2,ten1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2745,4218,A26NGLGGFTATVN,13,say,NoMod,MO,A,MS,3408.5,2,ten2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2746,4219,A26NGLGGFTATVN,14,say,NoMod,MS,A,MS,3966.0,2,eight2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2747,4220,A26NGLGGFTATVN,14,say,NoMod,MS,A,MS,3966.0,2,eight1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2748,4221,A26NGLGGFTATVN,15,say,NoMod,MA,A,MS,6229.5,2,six1.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2749,4222,A26NGLGGFTATVN,15,say,NoMod,MA,A,MS,6229.5,2,six2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2750,4223,A26NGLGGFTATVN,16,say,NoMod,MF,A,MS,4828.0,2,four2.png,1.0,q_ms,Agree,1.0,0.0,0.5,0.5
2751,4224,A26NGLGGFTATVN,16,say,NoMod,MF,A,MS,4828.0,2,four1.png,1.0,q_ms,Disagree,1.0,0.0,0.5,0.5
2752,4257,A2APG8MSLJ6G2K,1,know,Mod,MO,J,MA,6719.5,2,face2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2753,4258,A2APG8MSLJ6G2K,1,know,Mod,MO,J,MA,6719.5,2,face1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2754,4259,A2APG8MSLJ6G2K,2,know,Mod,MS,J,MA,8127.5,2,number1.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2755,4260,A2APG8MSLJ6G2K,2,know,Mod,MS,J,MA,8127.5,2,number2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2756,4261,A2APG8MSLJ6G2K,3,know,Mod,MA,J,MA,6299.5,2,ace1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2757,4262,A2APG8MSLJ6G2K,3,know,Mod,MA,J,MA,6299.5,2,ace2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2758,4263,A2APG8MSLJ6G2K,4,know,Mod,MF,J,MA,5007.0,2,ten2.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2759,4264,A2APG8MSLJ6G2K,4,know,Mod,MF,J,MA,5007.0,2,ten1.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2760,4265,A2APG8MSLJ6G2K,5,say,Mod,MO,J,MA,5974.5,2,eight2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2761,4266,A2APG8MSLJ6G2K,5,say,Mod,MO,J,MA,5974.5,2,eight1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2762,4267,A2APG8MSLJ6G2K,6,say,Mod,MS,J,MA,10029.0,2,six1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2763,4268,A2APG8MSLJ6G2K,6,say,Mod,MS,J,MA,10029.0,2,six2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2764,4269,A2APG8MSLJ6G2K,7,say,Mod,MA,J,MA,9684.5,2,four1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2765,4270,A2APG8MSLJ6G2K,7,say,Mod,MA,J,MA,9684.5,2,four2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2766,4271,A2APG8MSLJ6G2K,8,say,Mod,MF,J,MA,5664.5,2,red1.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2767,4272,A2APG8MSLJ6G2K,8,say,Mod,MF,J,MA,5664.5,2,red2.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2768,4273,A2APG8MSLJ6G2K,9,know,NoMod,MO,J,MA,10551.5,2,black1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2769,4274,A2APG8MSLJ6G2K,9,know,NoMod,MO,J,MA,10551.5,2,black2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2770,4275,A2APG8MSLJ6G2K,10,know,NoMod,MS,J,MA,9143.5,2,spade1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2771,4276,A2APG8MSLJ6G2K,10,know,NoMod,MS,J,MA,9143.5,2,spade2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2772,4277,A2APG8MSLJ6G2K,11,know,NoMod,MA,J,MA,10475.5,2,club1.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2773,4278,A2APG8MSLJ6G2K,11,know,NoMod,MA,J,MA,10475.5,2,club2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2774,4279,A2APG8MSLJ6G2K,12,know,NoMod,MF,J,MA,5871.0,2,diamond1.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2775,4280,A2APG8MSLJ6G2K,12,know,NoMod,MF,J,MA,5871.0,2,diamond2.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2776,4281,A2APG8MSLJ6G2K,13,say,NoMod,MO,J,MA,9817.0,2,hearts1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2777,4282,A2APG8MSLJ6G2K,13,say,NoMod,MO,J,MA,9817.0,2,hearts2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2778,4283,A2APG8MSLJ6G2K,14,say,NoMod,MS,J,MA,10138.0,2,jack1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2779,4284,A2APG8MSLJ6G2K,14,say,NoMod,MS,J,MA,10138.0,2,jack2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2780,4285,A2APG8MSLJ6G2K,15,say,NoMod,MA,J,MA,15963.5,2,queen2.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2781,4286,A2APG8MSLJ6G2K,15,say,NoMod,MA,J,MA,15963.5,2,queen1.png,,q_ma,Agree,1.0,0.0,0.5,0.5
2782,4287,A2APG8MSLJ6G2K,16,say,NoMod,MF,J,MA,7559.0,2,king1.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2783,4288,A2APG8MSLJ6G2K,16,say,NoMod,MF,J,MA,7559.0,2,king2.png,,q_ma,Disagree,1.0,0.0,0.5,0.5
2784,4289,A2C73Y1COWCA51,1,know,Mod,MO,E,MA,4000.5,2,diamond1.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2785,4290,A2C73Y1COWCA51,1,know,Mod,MO,E,MA,4000.5,2,diamond2.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2786,4291,A2C73Y1COWCA51,2,know,Mod,MS,E,MA,8625.0,2,hearts1.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2787,4292,A2C73Y1COWCA51,2,know,Mod,MS,E,MA,8625.0,2,hearts2.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2788,4293,A2C73Y1COWCA51,3,know,Mod,MA,E,MA,7633.0,2,jack2.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2789,4294,A2C73Y1COWCA51,3,know,Mod,MA,E,MA,7633.0,2,jack1.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2790,4295,A2C73Y1COWCA51,4,know,Mod,MF,E,MA,2960.5,2,queen1.png,,q_ma,Disagree,0.6666666666666666,0.3333333333333333,1.0,0.0
2791,4296,A2C73Y1COWCA51,4,know,Mod,MF,E,MA,2960.5,2,queen2.png,,q_ma,Disagree,0.6666666666666666,0.3333333333333333,1.0,0.0
2792,4297,A2C73Y1COWCA51,5,say,Mod,MO,E,MA,3737.5,2,king2.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2793,4298,A2C73Y1COWCA51,5,say,Mod,MO,E,MA,3737.5,2,king1.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2794,4299,A2C73Y1COWCA51,6,say,Mod,MS,E,MA,11512.0,2,face2.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2795,4300,A2C73Y1COWCA51,6,say,Mod,MS,E,MA,11512.0,2,face1.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2796,4301,A2C73Y1COWCA51,7,say,Mod,MA,E,MA,8591.0,2,number2.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2797,4302,A2C73Y1COWCA51,7,say,Mod,MA,E,MA,8591.0,2,number1.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2798,4303,A2C73Y1COWCA51,8,say,Mod,MF,E,MA,6684.0,2,ace1.png,,q_ma,Disagree,0.6666666666666666,0.3333333333333333,1.0,0.0
2799,4304,A2C73Y1COWCA51,8,say,Mod,MF,E,MA,6684.0,2,ace2.png,,q_ma,Disagree,0.6666666666666666,0.3333333333333333,1.0,0.0
2800,4305,A2C73Y1COWCA51,9,know,NoMod,MO,E,MA,5385.5,2,ten2.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
2801,4306,A2C73Y1COWCA51,9,know,NoMod,MO,E,MA,5385.5,2,ten1.png,,q_ma,Agree,0.6666666666666666,0.3333333333333333,1.0,0.0
