"","ID","SentType","Token","SentNumber","Group","RT","N","SubStat","Negation","CompTruth","Matrix","order","goal","study","Value","logRT"
"2277","19678","T3","cobras",3,"B",3374,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",8.12385426310591
"2278","19678","T3","cobras",3,"B",3374,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",8.12385426310591
"2279","19678","T3","ticks",3,"B",3027,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",8.01532730902172
"2280","19678","T3","ticks",3,"B",3027,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",8.01532730902172
"2281","19678","T4","monkeys",1,"B",1404,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",7.24708058458576
"2282","19678","T4","monkeys",1,"B",1404,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",7.24708058458576
"2283","19678","T4","tunas",1,"B",1364,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",7.21817683840341
"2284","19678","T4","tunas",1,"B",1364,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",7.21817683840341
"2285","19678","T5","parrots",6,"B",5086,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",8.53424694598207
"2286","19678","T5","parrots",6,"B",5086,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",8.53424694598207
"2287","19678","T5","watermellon",6,"B",4093,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",8.3170334764924
"2288","19678","T5","watermellon",6,"B",4093,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",8.3170334764924
"2289","19678","T6","bees",5,"B",909,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",6.81234509417748
"2290","19678","T6","bees",5,"B",909,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",6.81234509417748
"2291","19678","T6","pythons",5,"B",6284,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",8.74576199937551
"2292","19678","T6","pythons",5,"B",6284,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",8.74576199937551
"2293","19678","T7","kiwis",7,"B",1267,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",7.14440718032114
"2294","19678","T7","kiwis",7,"B",1267,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",7.14440718032114
"2295","19678","T7","pigeons",7,"B",1078,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",6.98286275146894
"2296","19678","T7","pigeons",7,"B",1078,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",6.98286275146894
"2297","19678","T8","oranges",8,"B",3839,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",8.2529671950008
"2298","19678","T8","oranges",8,"B",3839,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",8.2529671950008
"2299","19678","T8","vultures",8,"B",2185,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.68937110752969
"2300","19678","T8","vultures",8,"B",2185,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.68937110752969
"2301","19678","T9","bears",9,"B",1735,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",7.45876269238096
"2302","19678","T9","bears",9,"B",1735,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",7.45876269238096
"2303","19678","T9","salmon",9,"B",3199,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",8.07059353994952
"2304","19678","T9","salmon",9,"B",3199,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",8.07059353994952
"2305","19687","T1","beetles",4,"B",2286,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.73455884435476
"2306","19687","T1","beetles",4,"B",2286,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.73455884435476
"2307","19687","T1","tortoises",4,"B",2876,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.96415571884094
"2308","19687","T1","tortoises",4,"B",2876,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.96415571884094
"2309","19687","T2","cows",2,"B",773,1,"expert",0,0,"Zoologists know that",1,"none","cb","Agree",6.65027904858742
"2310","19687","T2","cows",2,"B",773,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.65027904858742
"2311","19687","T2","trouts",2,"B",7012,1,"expert",0,0,"Zoologists know that",1,"none","cb","Agree",8.85537824604113
"2312","19687","T2","trouts",2,"B",7012,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",8.85537824604113
"2313","19687","T3","cobras",3,"B",1518,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.32514895795557
"2314","19687","T3","cobras",3,"B",1518,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.32514895795557
"2315","19687","T3","ticks",3,"B",2776,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.9287663216267
"2316","19687","T3","ticks",3,"B",2776,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.9287663216267
"2317","19687","T4","monkeys",1,"B",388,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",5.96100533962327
"2318","19687","T4","monkeys",1,"B",388,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",5.96100533962327
"2319","19687","T4","tunas",1,"B",3725,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",8.22282213081366
"2320","19687","T4","tunas",1,"B",3725,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",8.22282213081366
"2321","19687","T5","parrots",6,"B",3616,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",8.19312372151207
"2322","19687","T5","parrots",6,"B",3616,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",8.19312372151207
"2323","19687","T5","watermellon",6,"B",4097,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",8.31801027754687
"2324","19687","T5","watermellon",6,"B",4097,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",8.31801027754687
"2325","19687","T6","bees",5,"B",2195,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.69393732550927
"2326","19687","T6","bees",5,"B",2195,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.69393732550927
"2327","19687","T6","pythons",5,"B",4449,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",8.40043463080604
"2328","19687","T6","pythons",5,"B",4449,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",8.40043463080604
"2329","19687","T7","kiwis",7,"B",2713,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",7.90581031265893
"2330","19687","T7","kiwis",7,"B",2713,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",7.90581031265893
"2331","19687","T7","pigeons",7,"B",3817,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",8.24722005274523
"2332","19687","T7","pigeons",7,"B",3817,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",8.24722005274523
"2333","19687","T8","oranges",8,"B",5206,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",8.55756708555451
"2334","19687","T8","oranges",8,"B",5206,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",8.55756708555451
"2335","19687","T8","vultures",8,"B",2601,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.86365126544865
"2336","19687","T8","vultures",8,"B",2601,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.86365126544865
"2337","19687","T9","bears",9,"B",8061,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",8.9947928972836
"2338","19687","T9","bears",9,"B",8061,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",8.9947928972836
"2339","19687","T9","salmon",9,"B",3401,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",8.1318247850072
"2340","19687","T9","salmon",9,"B",3401,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",8.1318247850072
"2341","19693","T1","monkeys",4,"H",1363,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.21744343169653
"2342","19693","T1","monkeys",4,"H",1363,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.21744343169653
"2343","19693","T1","tunas",4,"H",1248,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.12929754892937
"2344","19693","T1","tunas",4,"H",1248,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.12929754892937
"2345","19693","T2","oranges",2,"H",425,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.05208916892442
"2346","19693","T2","oranges",2,"H",425,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.05208916892442
"2347","19693","T2","vultures",2,"H",1027,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.93439720992856
"2348","19693","T2","vultures",2,"H",1027,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.93439720992856
"2349","19693","T3","bears",3,"H",1838,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Agree",7.51643330291563
"2350","19693","T3","bears",3,"H",1838,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.51643330291563
"2351","19693","T3","salmon",3,"H",691,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Agree",6.53813982376767
"2352","19693","T3","salmon",3,"H",691,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",6.53813982376767
"2353","19693","T4","kiwis",1,"H",677,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",6.51767127291227
"2354","19693","T4","kiwis",1,"H",677,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",6.51767127291227
"2355","19693","T4","pigeons",1,"H",801,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",6.68586094706836
"2356","19693","T4","pigeons",1,"H",801,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",6.68586094706836
"2357","19693","T5","cobras",6,"H",1016,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",6.92362862813843
"2358","19693","T5","cobras",6,"H",1016,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",6.92362862813843
"2359","19693","T5","ticks",6,"H",1415,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",7.25488481007734
"2360","19693","T5","ticks",6,"H",1415,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",7.25488481007734
"2361","19693","T6","cows",5,"H",1402,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.24565506759454
"2362","19693","T6","cows",5,"H",1402,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.24565506759454
"2363","19693","T6","trouts",5,"H",1989,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.59538727885397
"2364","19693","T6","trouts",5,"H",1989,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.59538727885397
"2365","19693","T7","beetles",7,"H",784,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",6.66440902035041
"2366","19693","T7","beetles",7,"H",784,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Disagree",6.66440902035041
"2367","19693","T7","tortoises",7,"H",2506,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",7.82644313545601
"2368","19693","T7","tortoises",7,"H",2506,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Disagree",7.82644313545601
"2369","19693","T8","bees",8,"H",1216,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.10332206252611
"2370","19693","T8","bees",8,"H",1216,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.10332206252611
"2371","19693","T8","pythons",8,"H",1202,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.09174211509515
"2372","19693","T8","pythons",8,"H",1202,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.09174211509515
"2373","19693","T9","parrots",9,"H",764,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.63856778916652
"2374","19693","T9","parrots",9,"H",764,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.63856778916652
"2375","19693","T9","watermellon",9,"H",946,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.85224256905188
"2376","19693","T9","watermellon",9,"H",946,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",6.85224256905188
"2377","19699","T1","cows",4,"I",1245,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Agree",7.12689080889881
"2378","19699","T1","cows",4,"I",1245,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Agree",7.12689080889881
"2379","19699","T1","trouts",4,"I",3913,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Agree",8.27205962221041
"2380","19699","T1","trouts",4,"I",3913,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Agree",8.27205962221041
"2381","19699","T2","bears",2,"I",8876,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",9.09110628405248
"2382","19699","T2","bears",2,"I",8876,1,"expert",0,0,"Zoologists know that",1,"none","cb","Agree",9.09110628405248
"2383","19699","T2","salmon",2,"I",3994,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",8.29254851397576
"2384","19699","T2","salmon",2,"I",3994,1,"expert",0,0,"Zoologists know that",1,"none","cb","Agree",8.29254851397576
"2385","19699","T3","monkeys",3,"I",2601,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.86365126544865
"2386","19699","T3","monkeys",3,"I",2601,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.86365126544865
"2387","19699","T3","tunas",3,"I",4747,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",8.46526811855132
"2388","19699","T3","tunas",3,"I",4747,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",8.46526811855132
"2389","19699","T4","oranges",1,"I",3102,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",8.03980234373648
"2390","19699","T4","oranges",1,"I",3102,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",8.03980234373648
"2391","19699","T4","vultures",1,"I",909,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",6.81234509417748
"2392","19699","T4","vultures",1,"I",909,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",6.81234509417748
"2393","19699","T5","beetles",6,"I",6496,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",8.77894188184151
"2394","19699","T5","beetles",6,"I",6496,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",8.77894188184151
"2395","19699","T5","tortoises",6,"I",17667,1,"novice",1,0,"Babies don't know that",1,"none","cb","Disagree",9.77945377161268
"2396","19699","T5","tortoises",6,"I",17667,1,"novice",1,0,"Babies don't know that",1,"none","cb","Agree",9.77945377161268
"2397","19699","T6","cobras",5,"I",1362,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.21670948670946
"2398","19699","T6","cobras",5,"I",1362,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",7.21670948670946
"2399","19699","T6","ticks",5,"I",5210,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",8.55833513474741
"2400","19699","T6","ticks",5,"I",5210,1,"novice",1,1,"Babies don't know that",1,"none","cb","Agree",8.55833513474741
"2401","19699","T7","bees",7,"I",6461,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",8.77353938355817
"2402","19699","T7","bees",7,"I",6461,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",8.77353938355817
"2403","19699","T7","pythons",7,"I",17386,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",9.76342056363901
"2404","19699","T7","pythons",7,"I",17386,1,"expert",1,0,"Zoologists don't say that",1,"none","cb","Agree",9.76342056363901
"2405","19699","T8","parrots",8,"I",1205,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",7.09423484592476
"2406","19699","T8","parrots",8,"I",1205,1,"novice",0,0,"Babies say that",1,"none","cb","Agree",7.09423484592476
"2407","19699","T8","watermellon",8,"I",5702,1,"novice",0,0,"Babies say that",1,"none","cb","Disagree",8.64857226947262
"2408","19699","T8","watermellon",8,"I",5702,1,"novice",0,0,"Babies say that",1,"none","cb","Agree",8.64857226947262
"2409","19699","T9","kiwis",9,"I",17085,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",9.74595616454939
"2410","19699","T9","kiwis",9,"I",17085,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",9.74595616454939
"2411","19699","T9","pigeons",9,"I",14634,1,"novice",0,1,"Babies say that",1,"none","cb","Disagree",9.59110286744398
"2412","19699","T9","pigeons",9,"I",14634,1,"novice",0,1,"Babies say that",1,"none","cb","Agree",9.59110286744398
"2413","19702","T1","beetles",4,"B",5396,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",8.59341321732765
"2414","19702","T1","beetles",4,"B",5396,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",8.59341321732765
"2415","19702","T1","tortoises",4,"B",2015,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.60837447438078
"2416","19702","T1","tortoises",4,"B",2015,1,"expert",1,0,"Zoologists don't know that",1,"none","cb","Disagree",7.60837447438078
"2417","19702","T2","cows",2,"B",379,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",5.93753620508243
"2418","19702","T2","cows",2,"B",379,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",5.93753620508243
"2419","19702","T2","trouts",2,"B",436,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.07764224334903
"2420","19702","T2","trouts",2,"B",436,1,"expert",0,0,"Zoologists know that",1,"none","cb","Disagree",6.07764224334903
"2421","19702","T3","cobras",3,"B",2752,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.92008319905323
"2422","19702","T3","cobras",3,"B",2752,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.92008319905323
"2423","19702","T3","ticks",3,"B",1292,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.16394668434255
"2424","19702","T3","ticks",3,"B",1292,1,"expert",1,1,"Zoologists don't know that",1,"none","cb","Disagree",7.16394668434255
"2425","19702","T4","monkeys",1,"B",2544,1,"expert",0,1,"Zoologists know that",1,"none","cb","Agree",7.84149292446001
"2426","19702","T4","monkeys",1,"B",2544,1,"expert",0,1,"Zoologists know that",1,"none","cb","Disagree",7.84149292446001
